Code,Description,Work Type,Labor Hours,FRT
1308005142,A-Cover - Front - Outboard - 2nd Row - LH,Remove and Replace,0.12,0.12
1308005151,A-Cover - Front - Outboard - 2nd Row - RH,Remove and Install,0.12,0.12
1308005152,A-Cover - Front - Outboard - 2nd Row - RH,Remove and Replace,0.12,0.12
1308005161,Closeout Split - Buckle - 2nd Row Seat - LH,Remove and Install,0.36,0.36
1308005162,Closeout Split - Buckle - 2nd Row Seat - LH,Remove and Replace,0.36,0.36
1308005171,Closeout Split - Buckle - 2nd Row Seat - RH,Remove and Install,0.48,0.48
1308005172,Closeout Split - Buckle - 2nd Row Seat - RH,Remove and Replace,0.48,0.48
14050002,USB Drive,Remove and Replace,0.06,0.06
1405010181,Super Cowl Assembly,Remove and Install,3.42,3.42
1405010182,Super Cowl Assembly,Remove and Replace,3.42,3.42
1405027011,Puddle Lamp - Footwell - Instrument Panel,Remove and Install,0.12,0.12
1405027012,Puddle Lamp - Footwell - Instrument Panel,Remove and Replace,0.12,0.12
1405027021,Glovebox Assembly,Remove and Install,0.54,0.54
1405027022,Glovebox Assembly,Remove and Replace,0.54,0.54
1405027031,Mid Panel Assembly - Instrument Panel,Remove and Install,0.12,0.12
1405027032,Mid Panel Assembly - Instrument Panel,Remove and Replace,0.12,0.12
1405027041,Defrost Panel,Remove and Install,1.62,1.62
1405027042,Defrost Panel,Remove and Replace,1.62,1.62
1405027051,Quarter Panel Assembly - LH - Instrument Panel,Remove and Install,0.18,0.18
1405027052,Quarter Panel Assembly - LH - Instrument Panel,Remove and Replace,0.18,0.18
1405027061,Quarter Panel Assembly - RH - Instrument Panel,Remove and Install,0.18,0.18
1405027062,Quarter Panel Assembly - RH - Instrument Panel,Remove and Replace,0.18,0.18
1405027071,Top Pad Assembly - Instrument Panel,Remove and Install,1.08,1.08
1405027072,Top Pad Assembly - Instrument Panel,Remove and Replace,1.08,1.08
1405027081,Lower Assembly - Instrument Panel,Remove and Install,0.42,0.42
1405027082,Lower Assembly - Instrument Panel,Remove and Replace,0.42,0.42
1405028011,Puddle Lamp - Glovebox,Remove and Install,0.54,0.54
1405028012,Puddle Lamp - Glovebox,Remove and Replace,0.54,0.54
1405028021,Module (RJ45) - Ethernet Diagnostic,Remove and Install,0.12,0.12
1405028022,Module (RJ45) - Ethernet Diagnostic,Remove and Replace,0.12,0.12
1405028031,Supercarrier Assembly,Remove and Install,2.34,2.34
1405028032,Supercarrier Assembly,Remove and Replace,2.34,2.34
1405028041,Bracket - Steering Column - Instrument Panel,Remove and Install,1.26,1.26
1405028042,Bracket - Steering Column - Instrument Panel,Remove and Replace,1.26,1.26
1405028051,Display Bracket - RH - Instrument Panel,Remove and Install,0.71,0.71
1405028052,Display Bracket - RH - Instrument Panel,Remove and Replace,0.71,0.71
1405028061,Display Bracket - LH - Instrument Panel,Remove and Install,0.18,0.18
1405028062,Display Bracket - LH - Instrument Panel,Remove and Replace,0.18,0.18
1405028071,Downleg Bracket - RH - Instrument Panel,Remove and Install,3.06,3.06
1405028072,Downleg Bracket - RH - Instrument Panel,Remove and Replace,3.06,3.06
1405028081,Downleg Bracket - LH - Instrument Panel,Remove and Install,3.06,3.06
1405028082,Downleg Bracket - LH - Instrument Panel,Remove and Replace,3.06,3.06
1405028091,Display Shroud - Instrument Panel,Remove and Install,0.12,0.12
1405028092,Display Shroud - Instrument Panel,Remove and Replace,0.12,0.12
1405028101,Service Panel - Center Shroud - Instrument Panel,Remove and Install,0.06,0.06
1405028102,Service Panel - Center Shroud - Instrument Panel,Remove and Replace,0.06,0.06
1405028111,Cover - Footwell,Remove and Install,0.12,0.12
1405028112,Cover - Footwell,Remove and Replace,0.12,0.12
1405070001,Floor Duct - Outboard - RH - Instrument Panel,Remove and Install,0.54,0.54
1405070002,Floor Duct - Outboard - RH - Instrument Panel,Remove and Replace,0.54,0.54
1405070101,Interior Ducting and Vents - Instrument Panel Floor Duct Inboard - RH,Remove and Install,0.71,0.71
1405070102,Interior Ducting and Vents - Instrument Panel Floor Duct Inboard - RH,Remove and Replace,0.71,0.71
1405077011,Demist Duct - Side Window - LH,Remove and Install,1.32,1.32
1405077012,Demist Duct - Side Window - LH,Remove and Replace,1.32,1.32
1405077021,Demist Duct - Side Window - RH,Remove and Install,0.71,0.71
1405077022,Demist Duct - Side Window - RH,Remove and Replace,0.71,0.71
1405077031,Interior Ducting and Vents - Instrument Panel Floor Duct - RH,Remove and Install,0.71,0.71
1405077032,Interior Ducting and Vents - Instrument Panel Floor Duct - RH,Remove and Replace,0.71,0.71
1405077041,Interior Ducting and Vents - Instrument Panel Floor Duct Inboard - LH,Remove and Install,0.71,0.71
1405077042,Interior Ducting and Vents - Instrument Panel Floor Duct Inboard - LH,Remove and Replace,0.71,0.71
1405077051,Floor Duct - Outboard - LH - Instrument Panel,Remove and Install,0.54,0.54
1405077052,Floor Duct - Outboard - LH - Instrument Panel,Remove and Replace,0.54,0.54
1405077061,Airwave Module - Instrument Panel,Remove and Install,1.14,1.14
1405077062,Airwave Module - Instrument Panel,Remove and Replace,1.14,1.14
1405077071,Aerobracket Assembly - Instrument Panel,Remove and Install,1.26,1.26
1405077072,Aerobracket Assembly - Instrument Panel,Remove and Replace,1.26,1.26
1405077081,Demist Duct - Driver,Remove and Install,1.2,1.2
1405077082,Demist Duct - Driver,Remove and Replace,1.2,1.2
1405077091,Demist Duct - Front Passenger,Remove and Install,1.2,1.2
1405077092,Demist Duct - Front Passenger,Remove and Replace,1.2,1.2
1405077101,Interior Ducting and Vents - Jumper Floor Duct,Remove and Install,0.71,0.71
1405077102,Interior Ducting and Vents - Jumper Floor Duct,Remove and Replace,0.71,0.71
1405077111,Airwave Panel Duct - LH,Remove and Install,1.44,1.44
1405077112,Airwave Panel Duct - LH,Remove and Replace,1.44,1.44
1405077121,Airwave Panel Duct - RH,Remove and Install,1.44,1.44
1405077122,Airwave Panel Duct - RH,Remove and Replace,1.44,1.44
15000004,Adjustment: Interior Trim,Test/Adjust,0.2,0.2
1505103011,Overhead Console Assembly - Front,Remove and Install,0.12,0.12
1505103012,Overhead Console Assembly - Front,Remove and Replace,0.06,0.06
1505103021,Glare Shield - Rearview Mirror,Remove and Install,0.18,0.18
1505103022,Glare Shield - Rearview Mirror,Remove and Replace,0.18,0.18
1505103031,Beauty Cover - Rearview Mirror,Remove and Install,0.12,0.12
1505103032,Beauty Cover - Rearview Mirror,Remove and Replace,0.12,0.12
1505103041,Rearview Mirror,Remove and Install,0.06,0.06
1505103042,Rearview Mirror ,Remove and Replace,0.06,0.06
1505113011,Sun Visors - Sunvisor and Curtain Assembly - LH,Remove and Install,0.71,0.71
1505113012,Sun Visors - Sunvisor and Curtain Assembly - LH,Remove and Replace,0.71,0.71
1505113021,Sun Visors - Sunvisor and Curtain Assembly - RH,Remove and Install,0.71,0.71
1505113022,Sun Visors - Sunvisor and Curtain Assembly - RH,Remove and Replace,0.71,0.71
1505113031,Sun Visor - LH,Remove and Install,0.42,0.42
1505113032,Sun Visor - LH,Remove and Replace,0.42,0.42
1505113041,Sun Visor - RH,Remove and Install,0.42,0.42
1505113042,Sun Visor - RH,Remove and Replace,0.42,0.42
15130004,Diagnosis: Closures,General Diagnosis,0.65,0.65
1513040001,Ambient Light - Map Pocket - Door Panel - Front - RH,Remove and Install,0.18,0.18
1513040002,Ambient Light - Map Pocket - Door Panel - Front - RH,Remove and Replace,0.18,0.18
1513040201,Puddle Lamp - Door Panel - Front - RH,Remove and Install,0.06,0.06
1513040202,Puddle Lamp - Door Panel - Front - RH,Remove and Replace,0.06,0.06
1513040301,Reflector - Door - Front - RH,Remove and Install,0.06,0.06
1513040302,Reflector - Door - Front - RH,Remove and Replace,0.06,0.06
1513047011,Ambient Light - Map Pocket - Door Panel - Front - LH,Remove and Install,0.18,0.18
1513047012,Ambient Light - Map Pocket - Door Panel - Front - LH,Remove and Replace,0.18,0.18
1513047021,Puddle Lamp - Door Panel - Front - LH,Remove and Install,0.06,0.06
1513047022,Puddle Lamp - Door Panel - Front - LH,Remove and Replace,0.06,0.06
1513047031,Panel - Door Trim - Front - LH,Remove and Install,0.12,0.12
1513047032,Panel - Door Trim - Front - LH,Remove and Replace,0.12,0.12
1513047037,Panel - Door Trim - Front - LH (Rework),Modify,0.12,0.12
1513047041,Panel - Door Trim - Front - RH,Remove and Install,0.12,0.12
1513047042,Panel - Door Trim - Front - RH,Remove and Replace,0.12,0.12
1513047047,Panel - Door Trim - Front - RH (Rework),Modify,0.12,0.12
1513047051,Interior Door Switch - Front - LH,Remove and Install,0.18,0.18
1513047052,Interior Door Switch - Front - LH,Remove and Replace,0.18,0.18
1513047061,Interior Door Switch - Front - RH,Remove and Install,0.18,0.18
1513047062,Interior Door Switch - Front - RH,Remove and Replace,0.18,0.18
1513047071,Beltline Assembly - Door Panel - Front - LH,Remove and Install,0.06,0.06
1513047072,Beltline Assembly - Door Panel - Front - LH,Remove and Replace,0.06,0.06
1513047081,Switch - Window - Front - LH,Remove and Install,0.24,0.24
1513047082,Switch - Window - Front - LH,Remove and Replace,0.24,0.24
1513047091,Switch - Window - Front - RH,Remove and Install,0.18,0.18
1513047092,Switch - Window - Front - RH,Remove and Replace,0.18,0.18
1513047101,Beltline Assembly - Door Panel - Front - RH,Remove and Install,0.06,0.06
1513047102,Beltline Assembly - Door Panel - Front - RH,Remove and Replace,0.06,0.06
1513047111,NVH Foam - Door - Front - LH,Remove and Install,0.18,0.18
1513047112,NVH Foam - Door - Front - LH,Remove and Replace,0.18,0.18
1513047121,NVH Foam - Door - Front - RH,Remove and Install,0.18,0.18
1513047122,NVH Foam - Door - Front - RH,Remove and Replace,0.18,0.18
1513047131,Reflector - Door - Front - LH,Remove and Install,0.06,0.06
1513047132,Reflector - Door - Front - LH,Remove and Replace,0.06,0.06
1513047141,Puddle Lamp - Door Panel - Front - RH,Remove and Replace,0.06,0.06
1513047142,Puddle Lamp - Door Panel - Front - RH,Remove and Replace,0.06,0.06
1513090001,Ambient Light - Map Pocket - Door Panel - Rear - RH,Remove and Install,0.12,0.12
1513090002,Ambient Light - Map Pocket - Door Panel - Rear - RH,Remove and Replace,0.12,0.12
1513090101,Puddle Lamp - Door Panel - Rear - RH,Remove and Install,0.06,0.06
1513090102,Puddle Lamp - Door Panel - Rear - RH,Remove and Replace,0.06,0.06
1513090201,Switch - Window - Rear - RH,Remove and Install,0.12,0.12
1513090202,Switch - Window - Rear - RH,Remove and Replace,0.12,0.12
1513091011,Ambient Light - Map Pocket - Door Panel - Rear - LH,Remove and Install,0.12,0.12
1513091012,Ambient Light - Map Pocket - Door Panel - Rear - LH,Remove and Replace,0.12,0.12
1513091021,Puddle Lamp - Door Panel - Rear - LH,Remove and Install,0.06,0.06
1513091022,Puddle Lamp - Door Panel - Rear - LH,Remove and Replace,0.06,0.06
1513091031,Panel - Door Trim - Rear - LH,Remove and Install,0.06,0.06
1513091032,Panel - Door Trim - Rear - LH,Remove and Replace,0.06,0.06
1513091037,Panel - Door Trim - Rear - LH,Modify,0.12,0.12
1513091041,Interior Door Switch - Rear - LH,Remove and Install,0.12,0.12
1513091042,Interior Door Switch - Rear - LH,Remove and Replace,0.12,0.12
1513091051,Interior Door Switch - Rear - RH,Remove and Install,0.18,0.18
1513091052,Interior Door Switch - Rear - RH,Remove and Replace,0.18,0.18
1513091061,Panel - Door Trim - Rear - RH,Remove and Install,0.06,0.06
1513091062,Panel - Door Trim - Rear - RH,Remove and Replace,0.06,0.06
1513091067,Panel - Door Trim - Rear - RH,Modify,0.12,0.12
1513091071,Switch - Window - Rear - LH,Remove and Install,0.12,0.12
1513091072,Switch - Window - Rear - LH,Remove and Replace,0.12,0.12
1513091081,Beltline Assembly - Door Panel - Rear - LH,Remove and Install,0.06,0.06
1513091082,Beltline Assembly - Door Panel - Rear - LH,Remove and Replace,0.06,0.06
1513091091,Beltline Assembly - Door Panel - Rear - RH,Remove and Install,0.06,0.06
1513091092,Beltline Assembly - Door Panel - Rear - RH,Remove and Replace,0.06,0.06
1513091101,NVH Foam - Door - Rear - LH,Remove and Install,0.12,0.12
1513091102,NVH Foam - Door - Rear - LH,Remove and Replace,0.12,0.12
1513091111,NVH Foam - Door - Rear - RH,Remove and Install,0.12,0.12
1513091112,NVH Foam - Door - Rear - RH,Remove and Replace,0.12,0.12
1518006011,Trim - B-Pillar - Lower - LH,Remove and Install,0.24,0.24
1518006012,Trim - B-Pillar - Lower - LH,Remove and Replace,0.24,0.24
1518006021,Trim - B-Pillar - Upper - LH,Remove and Install,0.78,0.78
1518006022,Trim - B-Pillar - Upper - LH,Remove and Replace,0.66,0.66
1518006031,Trim - B-Pillar - Upper - RH,Remove and Install,0.66,0.66
1518006032,Trim - B-Pillar - Upper - RH,Remove and Replace,0.66,0.66
1518006041,Ramp Bracket - C-Pillar - LH,Remove and Install,0.72,0.72
1518006042,Ramp Bracket - C-Pillar - LH,Remove and Replace,0.72,0.72
1518006051,Ramp Bracket - C-Pillar - RH,Remove and Install,0.72,0.72
1518006052,Ramp Bracket - C-Pillar - RH,Remove and Replace,0.72,0.72
1518006061,Trim - B-Pillar - Lower - RH,Remove and Install,0.24,0.24
1518006062,Trim - B-Pillar - Lower - RH,Remove and Replace,0.24,0.24
1518006071,Trim - C-Pillar - Upper - LH,Remove and Install,0.66,0.66
1518006072,Trim - C-Pillar - Upper - LH,Remove and Replace,0.66,0.66
1518006081,Trim - C-Pillar - Lower - LH,Remove and Install,0.12,0.12
1518006082,Trim - C-Pillar - Lower - LH,Remove and Replace,0.12,0.12
1518006091,Trim - C-Pillar - Upper - RH,Remove and Install,0.66,0.66
1518006092,Trim - C-Pillar - Upper - RH,Remove and Replace,0.66,0.66
1518006101,Trim - C-Pillar - Lower - RH,Remove and Install,0.12,0.12
1518006102,Trim - C-Pillar - Lower - RH,Remove and Replace,0.12,0.12
1518006111,Trim - A-Pillar - Lower - LH,Remove and Install,0.06,0.06
1518006112,Trim - A-Pillar - Lower - LH,Remove and Replace,0.06,0.06
1518006121,Trim - A-Pillar - Lower - RH,Remove and Install,0.06,0.06
1518006122,Trim - A-Pillar - Lower - RH,Remove and Replace,0.06,0.06
1518006131,Trim - A-Pillar - Mid - LH,Remove and Install,0.06,0.06
1518006132,Trim - A-Pillar - Mid - LH,Remove and Replace,0.06,0.06
1518006141,Trim - A-Pillar - Mid - RH,Remove and Install,0.06,0.06
1518006142,Trim - A-Pillar - Mid - RH,Remove and Replace,0.06,0.06
1518006151,Trim - A-Pillar - Upper - LH,Remove and Install,0.24,0.24
1518006152,Trim - A-Pillar - Upper - LH,Remove and Replace,0.24,0.24
1518006161,Trim - A-Pillar - Upper - RH,Remove and Install,0.24,0.24
1518006162,Trim - A-Pillar - Upper - RH,Remove and Replace,0.24,0.24
1518006171,Trim - A-Pillar - Forward - LH,Remove and Install,0.36,0.36
1518006172,Trim - A-Pillar - Forward - LH,Remove and Replace,0.36,0.36
1518006181,Trim - A-Pillar - Forward - RH,Remove and Install,0.36,0.36
1518006182,Trim - A-Pillar - Forward - RH,Remove and Replace,0.36,0.36
1518006191,Bezel - Trim - B-Pillar - Upper - LH,Remove and Install,1.02,1.02
1518006192,Bezel - Trim - B-Pillar - Upper - LH,Remove and Replace,1.02,1.02
1518006201,Bezel - Trim - B-Pillar - Upper - RH,Remove and Install,1.02,1.02
1518006202,Bezel - Trim - B-Pillar - Upper - RH,Remove and Replace,1.02,1.02
1519023011,Puddle Lamp - Center Console,Remove and Install,0.12,0.12
1519023012,Puddle Lamp - Center Console,Remove and Replace,0.12,0.12
1519023021,Cap - Armrest - Center Console,Remove and Install,0.06,0.06
1519023022,Cap - Armrest - Center Console,Remove and Replace,0.06,0.06
1519023031,Decor - Top - Center Console,Remove and Install,0.06,0.06
1519023032,Decor - Top - Center Console,Remove and Replace,0.06,0.06
1519023041,Panel - Rear - Center Console,Remove and Install,0.18,0.18
1519023042,Panel - Rear - Center Console,Remove and Replace,0.18,0.18
1519023051,Cap - Airwave - Center Console,Remove and Install,0.24,0.24
1519023052,Cap - Airwave - Center Console,Remove and Replace,0.24,0.24
1519023061,Cupholder - Center Console,Remove and Install,0.54,0.54
1519023062,Cupholder - Center Console,Remove and Replace,0.54,0.54
1519023071,Panel - Front - Center Console,Remove and Install,0.12,0.12
1519023072,Panel - Front - Center Console,Remove and Replace,0.12,0.12
1519023081,External Panel - LH - Center Console,Remove and Install,0.48,0.48
1519023082,External Panel - LH - Center Console,Remove and Replace,0.48,0.48
1519023091,Airwave Assembly - Center Console,Remove and Install,0.36,0.36
1519023092,Airwave Assembly - Center Console,Remove and Replace,0.36,0.36
1519023101,Armrest Assembly - Center Console,Remove and Install,0.48,0.48
1519023102,Armrest Assembly - Center Console,Remove and Replace,0.48,0.48
1519023111,External Panel - RH - Center Console,Remove and Install,0.48,0.48
1519023112,External Panel - RH - Center Console,Remove and Replace,0.48,0.48
1519023121,Wireless Charger - Center Console,Remove and Install,0.12,0.12
1519023122,Wireless Charger - Center Console,Remove and Replace,0.12,0.12
1519023131,Center Console Assembly,Remove and Install,0.54,0.54
1519023132,Center Console Assembly,Remove and Replace,0.71,0.71
15190405401,Panel - Rear - Center Console (Long Range),Remove and Install,0.0,0.0
15190405402,Panel - Rear - Center Console (Long Range),Remove and Replace,0.0,0.0
15190405501,Center Console Assembly (Long Range),Remove and Install,0.42,0.42
15190405502,Center Console Assembly (Long Range),Remove and Replace,0.42,0.42
1519129011,Controller - USB - Center Console,Remove and Install,0.12,0.12
1519129012,Controller - USB - Center Console,Remove and Replace,0.12,0.12
1519129021,Hub - USB - Panel - Rear - Center Console,Remove and Install,0.12,0.12
1519129022,Hub - USB - Panel - Rear - Center Console,Remove and Replace,0.12,0.12
15200300001,Spot Lamp - Headliner Trim - LH (Long Range),Remove and Install,0.42,0.42
15200300002,Spot Lamp - Headliner Trim - LH (Long Range),Remove and Replace,0.42,0.42
1520068011,Maplight - Front,Remove and Install,0.12,0.12
1520068012,Maplight - Front,Remove and Replace,0.12,0.12
1520068021,Trim - Header - Front,Remove and Install,0.12,0.12
1520068022,Trim - Header - Front,Remove and Replace,0.12,0.12
1520068027,Pigtail - Trim - Header - Front (Rework),Test/Adjust,0.36,0.36
1520068031,Trim - Cantrail - LH,Remove and Install,0.48,0.48
1520068032,Trim - Cantrail - LH,Remove and Replace,0.48,0.48
1520068041,Trim - Cantrail - RH,Remove and Install,0.48,0.48
1520068042,Trim - Cantrail - RH,Remove and Replace,0.48,0.48
1520068051,Coathook and Maplight - LH,Remove and Install,0.48,0.48
1520068052,Coathook and Maplight - LH,Remove and Replace,0.48,0.48
1520068061,Coathook and Maplight - RH,Remove and Install,0.48,0.48
1520068062,Coathook and Maplight - RH,Remove and Replace,0.48,0.48
1520068071,Trim - Header - Rear,Remove and Install,0.12,0.12
1520068072,Trim - Header - Rear,Remove and Replace,0.12,0.12
1520068081,Bracket - TCU,Remove and Install,0.12,0.12
1520068082,Bracket - TCU,Remove and Replace,0.12,0.12
1530079011,NVH Pad - Dash,Remove and Install,4.02,4.02
1530079012,NVH Pad - Dash,Remove and Replace,4.02,4.02
1530079021,NVH Pad - Cowl,Remove and Install,1.62,1.62
1530079022,NVH Pad - Cowl,Remove and Replace,1.62,1.62
1530079031,NVH Pad - Rear Wall,Remove and Install,1.86,1.86
1530079032,NVH Pad - Rear Wall,Remove and Replace,1.86,1.86
1530083011,Trim - Center Floor - Lower,Remove and Install,0.12,0.12
1530083012,Trim - Center Floor - Lower,Remove and Replace,0.12,0.12
