Universal,Model,Model_ID,Code,Description,Work_Type,Labor_Hours,FRT
YES,Model S,1,34012902,Wheels - Set (Remove and Replace),Remove and Replace,1.56,1.56
YES,Model S,1,34014005,Seasonal Wheel and Tire Set Swap (Already Built),Seasonal Swap,0.5,0.5
YES,Model S,1,34014101,Tire Set - Vehicle - Swap (Not Already Built),Remove and Install,1.38,1.38
NO,Model S,1,34015007,Wheel Disposal (Rework),Modify,0.06,0.06
YES,Model S,1,34015032,Cap - Wheel - Set (Remove & Replace),Remove and Replace,0.05,0.05
YES,Model S,1,34015202,Wheel - Rear - LH (Remove & Replace),Remove and Replace,0.36,0.36
YES,Model S,1,34015222,Cap - Wheel - Rear - LH (Remove & Replace),Remove and Replace,0.06,0.06
YES,Model S,1,34015302,Wheel - Rear - RH (Remove & Replace),Remove and Replace,0.36,0.36
YES,Model S,1,34015322,Cap - Wheel - Rear - RH (Remove & Replace),Remove and Replace,0.06,0.06
YES,Model S,1,34020010,Mobile Tire Service Performed,Modify,0.0,0.0
YES,Model S,1,34020030,Mobile Tire Service Performed – Logistics,Tire Repair,0.0,0.0
NO,Model S,1,34020105,Tire Rotation (Mobile Only),Maintenance,0.48,0.48
YES,Model S,1,34020305,Tires - All Four (Balance),Rebalance,0.6,0.6
YES,Model S,1,34020900,Check and Adjust Tire Pressure,Test/Adjust,0.05,0.05
YES,Model S,1,34021202,Tire - Rear - LH (Remove & Replace),Tire Purchase,0.35,0.35
YES,Model S,1,34021302,Tire - Rear - RH (Remove & Replace),Tire Purchase,0.35,0.35
YES,Model S,1,34021605,Tires - Rear - Set,Tire Purchase,0.7,0.7
YES,Model S,1,34021805,Tires - Vehicle - Set,Tire Purchase,1.15,1.15
YES,Model S,1,34022015,Tire - Supplemental (Rebalance),Maintenance,0.18,0.18
YES,Model S,1,34022205,Tire - Rear - LH (Road Force) (Balance),Tire Repair,0.2,0.2
YES,Model S,1,34022225,Tire - Rear - LH (Balance),Rebalance,0.2,0.2
YES,Model S,1,34022305,Tire - Rear - RH (Road Force) (Balance),Tire Repair,0.2,0.2
YES,Model S,1,34022325,Tire - Rear - RH (Balance),Rebalance,0.2,0.2
NO,Model S,1,34022425,Tires - Pair (Balance),Rebalance,0.3,0.3
YES,Model S,1,34023208,Tire - Rear - LH (Repair),Tire Repair,0.72,0.72
YES,Model S,1,34023308,Tire - Rear - RH (Repair),Tire Repair,0.72,0.72
NO,Model S,1,34040402,Wheel Sensor - TPMS - Rear - LH (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model S,1,34040502,Wheel Sensor - TPMS - Rear - RH (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model S,1,34040602,Wheel Sensors - TPMS - Vehicle Set (Remove & Replace),Remove and Replace,0.96,0.96
NO,Model S,1,34041000,TPMS Sensor - ID Learn Procedure - Baolong,Test/Adjust,0.05,0.05
NO,Model S,1,34041300,TPMS - Set Thresholds,Program,0.3,0.3
NO,Model S,1,34042002,TPMS Antenna - Dual External (Remove & Replace),Remove and Replace,2.4,2.4
NO,Model S,1,34043202,Module - TPMS - Baolong (Remove & Replace),Remove and Replace,0.84,0.84
NO,Model S,1,39300602,Hose - Coupler to Battery Pump 2 (Remove and Replace),Remove and Replace,1.92,1.92
NO,Model S,1,39300702,Hose - DCDC Converter to Battery Pump 2 (Remove and Replace),Remove and Replace,1.98,1.98
NO,Model S,1,40010300,Drive Unit Health Check,Test/Adjust,1.0,1.0
NO,Model S,1,40010702,Drive Unit - Rear - Large (Remove & Replace),Remove and Replace,3.0,3.0
NO,Model S,1,40016002,Drive Unit - Rear - Small (Remove & Replace),Remove and Replace,3.66,3.66
NO,Model S,1,40018332,Drive Unit Function Test (Reman),Fee,1.32,1.32
NO,Model S,1,40019244,Drive Unit Disassembly (Reman),Fee,1.2,1.2
NO,Model S,1,40102002,Sensor - Rear Motor - Speed (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model S,1,40300402,Gearbox Fluid - Small Drive Unit (Remove & Replace),Remove and Replace,1.02,1.02
NO,Model S,1,40301202,Rear Oil Seal - Differential to Halfshaft Assembly - Small Drive Unit - LH (Remove & Replace),Remove and Replace,1.38,1.38
NO,Model S,1,40301302,Rear Oil Seal - Differential to Halfshaft Assembly - Small Drive Unit - RH (Remove & Replace),Remove and Replace,1.26,1.26
NO,Model S,1,40301402,Rear Oil Seal - Differential to Halfshaft Assembly - Large Drive Unit - LH (Remove & Replace),Remove and Replace,1.02,1.02
NO,Model S,1,40301502,Rear Oil Seal - Differential to Halfshaft Assembly - Large Drive Unit - RH (Remove & Replace),Remove and Replace,1.02,1.02
NO,Model S,1,40302002,Halfshaft - Rear Drive Unit - LH (Remove & Replace),Remove and Replace,1.92,1.92
NO,Model S,1,40302102,Halfshaft - Rear Drive Unit - RH (Remove & Replace),Remove and Replace,1.92,1.92
NO,Model S,1,40302502,Gaiter - Halfshaft - Outer - Rear - LH (Remove & Replace),Remove and Replace,4.38,4.38
NO,Model S,1,40302602,Gaiter - Halfshaft - Outer - Rear - RH (Remove & Replace),Remove and Replace,4.38,4.38
NO,Model S,1,40304602,Oil Pump - Rear Drive Unit (Remove & Replace),Remove and Replace,1.2,1.2
NO,Model S,1,40304802,Oil Filter - Rear Drive Unit (Remove & Replace),Remove and Replace,0.54,0.54
YES,Model S,1,44000204,HVIL Diagnostics,Diagnosis Only,1.0,1.0
NO,Model S,1,44011601,Charge Port (NACS),Remove and Install,0.54,0.54
NO,Model S,1,44011602,Charge Port - Motorized (NACS),Remove and Replace,0.54,0.54
NO,Model S,1,44012100,Charge Port Voltage Check,Test/Adjust,0.18,0.18
NO,Model S,1,44012102,"Charge Port (Type 2, Non-Motorized Charge Port)",Remove and Replace,0.66,0.66
NO,Model S,1,44012106,Charge Port (GB) (Remove and Retrofit),Retrofit,1.62,1.62
NO,Model S,1,44012202,"Charge Port (NACS, Non-Motorized)",Remove and Replace,0.6,0.6
NO,Model S,1,44012502,"Charge Port (Vehicles With 3 Phase, Motorized Charge Port) (Remove & Replace)",Remove and Replace,0.66,0.66
NO,Model S,1,44012602,Seal - Charge Port (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,1,44013102,Busbars - Charge Port to HV Battery (Remove & Replace),Remove and Replace,0.72,0.72
NO,Model S,1,44013202,Release Cable - Charge Port (Remove & Replace),Remove and Replace,0.42,0.42
YES,Model S,1,44013205,"Charge Port - Manual Release of Cable (Vehicles With 3 Phase, Non-Motorized Charge Port)",Maintenance,0.96,0.96
NO,Model S,1,44013305,"Charge Port - Manual Release of Cable (Vehicles With 3 Phase, Motorized Charge Port)",Maintenance,0.96,0.96
NO,Model S,1,44014102,"Door - Charge Port (Vehicles With 3 Phase, Motorized Charge Port) (Remove & Replace)",Remove and Replace,0.66,0.66
NO,Model S,1,44014106,Door - Charge Port (3 Phase) (Motorized Charge Port) (Retrofit),Retrofit,0.78,0.78
NO,Model S,1,44014202,"Door - Charge Port (Vehicles With 3 Phase, Non-Motorized Charge Port) (Remove & Replace)",Remove and Replace,0.66,0.66
NO,Model S,1,44015002,ECU - Charge Port (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model S,1,44015102,Safety Cap - Busbar - Charge Port to HV Battery (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model S,1,44100202,Master Charger - RH - 1st Generation (Remove & Replace),Remove and Replace,1.38,1.38
NO,Model S,1,44100302,Slave Charger - RH - 1st Generation (Remove and Replace),Remove and Replace,1.44,1.44
NO,Model S,1,44100402,Slave Charger - RH - 2nd Generation (Remove and Replace),Remove and Replace,1.38,1.38
NO,Model S,1,44101002,Relay Box (Remove & Replace),Remove and Replace,1.26,1.26
NO,Model S,1,44101102,Slave Charger - LH - 1st Generation (Remove & Replace),Remove and Replace,1.44,1.44
NO,Model S,1,44102102,Slave Charger - LH - 2nd Generation (Remove & Replace),Remove and Replace,1.38,1.38
NO,Model S,1,44102202,Master Charger - RH - 2nd Generation (Remove & Replace),Remove and Replace,1.38,1.38
NO,Model S,1,44103002,Charger - 3rd Generation (Remove & Replace),Remove and Replace,1.38,1.38
NO,Model S,1,44103102,30A Fuse - Charger - 3rd Generation (Remove & Replace),Remove and Replace,1.86,1.86
NO,Model S,1,44104102,PLC Relay - ECU - Charge Port (CCS) (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model S,1,44109006,Enable 2nd Charger ,Retrofit,1.2,1.2
NO,Model S,1,44200102,DCDC Converter - 1st Generation (Remove & Replace),Remove and Replace,1.92,1.92
NO,Model S,1,44200202,Fuses - DCDC Converter - 1st Generation,Remove and Replace,1.86,1.86
NO,Model S,1,44200302,DCDC Converter - 2nd Generation (RWD) (Remove & Replace),Remove and Replace,1.92,1.92
NO,Model S,1,44200306,DCDC Converter - 2nd Generation (Retrofit),Retrofit,7.45,7.45
NO,Model S,1,44200402,DCDC Converter - 2nd Generation (Dual Motor) (Remove & Replace),Remove and Replace,3.48,3.48
NO,Model S,1,44200602,Forward Junction Box - 1st Generation (Dual Motor) (Remove & Replace),Remove and Replace,1.74,1.74
NO,Model S,1,44200702,Forward Junction Box - 1st Generation (RWD) (Remove & Replace),Remove and Replace,2.94,2.94
NO,Model S,1,44200802,Forward Junction Box - 1st Generation - 20 Amp Fuse (RWD) (Remove & Replace),Remove and Replace,0.6,0.6
NO,Model S,1,44200902,Forward Junction Box - 1st Generation - 40 Amp Fuse (RWD) (Remove & Replace),Remove and Replace,0.66,0.66
NO,Model S,1,44201002,Forward Junction Box - 1st Generation - 20 Amp Fuse (Dual Motor) (Remove & Replace),Remove and Replace,1.32,1.32
NO,Model S,1,44201102,Forward Junction Box - 1st Generation - 40 Amp Fuse (Dual Motor) (Remove & Replace),Remove and Replace,1.32,1.32
NO,Model S,1,44201202,Forward Junction Box - 2nd Generation (RWD) (Remove & Replace),Remove and Replace,0.96,0.96
NO,Model S,1,44201302,Forward Junction Box - 2nd Generation (Dual Motor) (Remove & Replace),Remove and Replace,2.34,2.34
NO,Model S,1,44201402,40 Amp Fuse - Forward Junction Box - 2nd Generation (Dual Motor) (Remove & Replace),Remove and Replace,2.58,2.58
NO,Model S,1,44202002,DCDC Converter - 3rd Generation (RWD) (Remove & Replace),Remove and Replace,1.74,1.74
NO,Model S,1,44202202,DCDC Converter - 3rd Generation (Dual Motor) (Remove & Replace),Remove and Replace,3.96,3.96
NO,Model S,1,44202302,DCDC Converter - 4th Generation (Remove & Replace),Remove and Replace,3.96,3.96
NO,Model S,1,44202402,HVIL Switch - Forward Junction Box (Remove & Replace),Remove and Replace,2.58,2.58
NO,Model S,1,44300102,HV Junction Box - 1st Generation (Remove & Replace),Remove and Replace,2.16,2.16
NO,Model S,1,44300202,HV Junction Box - Cover - 1st Generation (Remove & Replace),Remove and Replace,0.96,0.96
NO,Model S,1,44300502,HV Junction Box - Reed Switch - 1st Generation (Remove & Replace),Remove and Replace,1.08,1.08
NO,Model S,1,44301002,HV Junction Box - 2nd Generation (Remove & Replace),Remove and Replace,1.08,1.08
NO,Model S,1,44301102,HV Junction Box - Cover - 2nd Generation (Remove & Replace),Remove and Replace,0.66,0.66
NO,Model S,1,44301202,HV Junction Box - 2nd Generation - 30 Amp Fuse (Remove & Replace),Remove and Replace,1.08,1.08
NO,Model S,1,44301302,HV Junction Box - 2nd Generation - 100 Amp Fuse (Remove & Replace),Remove and Replace,1.08,1.08
NO,Model S,1,44301406,HV Junction Box (Retrofit),Retrofit,1.26,1.26
NO,Model S,1,44301506,HV Junction Box and HV Harness (Retrofit),Retrofit,1.86,1.86
NO,Model S,1,44302002,Harness - Logic - HV Junction Box to Charger (Remove & Replace),Remove and Replace,0.6,0.6
NO,Model S,1,44302102,Lid Switches - HV Junction Box (Remove & Replace),Remove and Replace,1.2,1.2
NO,Model S,1,44500302,HV Harness - HVJB to Charge Port - 1st Generation (Remove & Replace),Remove and Replace,2.64,2.64
NO,Model S,1,44500402,HV Harness - HVJB to Charge Port - 2nd Generation (Remove & Replace),Remove and Replace,0.84,0.84
NO,Model S,1,44500552,HV Harness - 3rd Generation Charger to Charge Port (3 Phase) (Remove & Replace),Remove and Replace,1.2,1.2
NO,Model S,1,44500902,HV Harness - Rear Drive Unit to HVJB - Small Rear Drive Unit (Remove & Replace),Remove and Replace,1.08,1.08
NO,Model S,1,44501202,HV Harness - Rear Drive Unit to HVJB (Remove & Replace),Remove and Replace,4.44,4.44
NO,Model S,1,44501406,AC Cable - Charge Port to HV Battery (3-Phase) (Retrofit),Retrofit,0.6,0.6
NO,Model S,1,44501502,HV Harness - DCDC Converter to A/C Compressor (Remove & Replace),Remove and Replace,0.78,0.78
NO,Model S,1,44501602,Harness - FJB to A/C Compressor (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model S,1,44503202,HV Harness - Rapid Splitter to FJB (Remove & Replace),Remove and Replace,3.72,3.72
NO,Model S,1,44503602,HV Harness - HVJB to DCDC (Remove & Replace),Remove and Replace,2.4,2.4
YES,Model S,1,46010100004,Diagnosis: Coolant Leak,General Diagnosis,0.5,0.5
YES,Model S,1,50010003,Firmware Update - Mobile Connector,Module Reset/Reflashed,0.1,0.1
YES,Model S,1,50010102,Mobile Connector - UMC (Remove & Replace),Remove and Replace,0.0,0.0
NO,Model S,1,50020102,Fuses - Wall Connector (Remove & Replace),Remove and Replace,0.0,0.0
NO,Model S,1,50020402,Cover - Wall Connector (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,1,50020702,Wall Connector (Remove & Replace),Remove and Replace,0.84,0.84
YES,Model S,1,50022002,Handle and Cable Assembly - 80A Wall Connector (Remove & Replace),Remove and Replace,0.48,0.48
YES,Model S,1,50024002,Handle and Cable Assembly - 40A Wall Connector (Remove & Replace),Remove and Replace,0.48,0.48
YES,Model S,1,61013108,Equip Tire Repair Kit,General diagnosis conclusion,0.0,0.0
YES,Model S,1,7000005,Mobile Tire Dispatch Fee,Fee,0.01,0.01
YES,Model S,1,70000105,Third Party Transport,Sublet,1.2,1.2
YES,Model S,1,7000030,Parts Not Available - Add to future service visit. ,General diagnosis conclusion,0.0,0.0
YES,Model S,1,70000305,Miscellaneous Labor,Fee,0.0,0.0
YES,Model S,1,70002005,Non-Tesla (Rental),Sublet,0.0,0.0
YES,Model S,1,70003805,Tesla Airport Service,Fee,1.2,1.2
YES,Model S,1,7000405,Vehicle Storage,Fee,0.0,0.0
YES,Model S,1,70004205,No Labor Performed - Unable to Perform via Mobile Service,General diagnosis conclusion,0.0,0.0
YES,Model S,1,70004505,No Labor Performed - Part Replaced,Repair,0.0,0.0
YES,Model S,1,70005700,Scrap Part Sale Over the Counter,Test/Adjust,0.0,0.0
YES,Model S,1,70005805,Payment Collection Required,Fee,1.2,1.2
YES,Model S,1,70008009,Additional Work Required - Corrosion Present,Maintenance,0.5,0.5
YES,Model S,1,70020305,Upholstery - Sublet,Sublet,0.0,0.0
NO,Model S,1,70020306,Vehicle Wrap – Color Film (Repair),Sublet,0.0,0.0
YES,Model S,1,70020805,Glass Repair / Replacement  - Sublet,Sublet,0.0,0.0
NO,Model S,1,70021015,Tesla Bodyshop Fascia Repair - Sublet,Sublet,0.0,0.0
NO,Model S,1,70021025,Tesla Bodyshop Door Repair - Sublet,Sublet,0.0,0.0
NO,Model S,1,70021055,Tesla Bodyshop Hood / Rear Trunk Repair - Sublet,Sublet,0.0,0.0
NO,Model S,1,70021745,Tesla Bodyshop Exterior Lights Repair - Sublet ,Sublet,0.0,0.0
NO,Model S,1,70023405,Tesla Bodyshop Wheel Hub Repair - Sublet,Sublet,0.0,0.0
YES,Model S,1,70060005,Thread Repair,Maintenance,0.0,0.0
YES,Model S,1,7007300,Other – Sublet,Sublet,0.0,0.0
YES,Model S,1,7100001,NO LABOR PERFORMED,Repair,0.0,0.0
NO,Model S,1,7100002,Seasonal Tire Storage,Fee,0.0,0.0
NO,Model S,1,72000004,California Battery Fee,Fee,0.01,0.01
YES,Model S,1,72000005,Loaner Fee,Fee,0.0,0.0
NO,Model S,1,74010008,Dubai Hailstorm Damage (Repair),Restore,7.0,7.0
NO,Model S,1,90001006,Level 1 Mobile Service Vehicle Conversion (Retrofit),Retrofit,4.8,4.8
YES,Model S,1,91000004,On Site – Education,Customer Education,0.0,0.0
YES,Model S,1,91020105,Car Wash (Hand Wash),Detail Work,0.25,0.25
YES,Model S,1,91020115,Car Wash (Mechanical Wash),Maintenance,0.24,0.24
YES,Model S,1,91022005,Charge Vehicle,Restore,0.0,0.0
YES,Model S,1,91022407,Vehicle Configuration Update,Program,0.05,0.05
YES,Model S,1,91029006,Mobile Service Hub Repair,Retrofit,0.0,0.0
NO,Model S,1,91040115,Former Loaner Battery Kept As Permanent Replacement,Remove and Replace,0.0,0.0
NO,Model S,1,91040205,Loaner Battery Removed/Returned,Maintenance,0.0,0.0
NO,Model S,1,91041705,Loaner Drive Unit Removed/Returned,Maintenance,0.0,0.0
YES,Model S,18,00000010,Remote – Education,Over The Air,0.0,0.0
NO,Model S,18,00003280,Vehicle Accessories (PDI retrofit),Test/Adjust,0.0,0.0
YES,Model S,18,00004107,Alert Diagnosis - Repair,General diagnosis conclusion,0.06,0.06
YES,Model S,18,00004108,Alert Diagnosis (Repair) - Create New Service Activity for Repair,Test/Adjust,0.06,0.06
YES,Model S,18,00005914,Service Collision Estimate,Inspection,0.0,0.0
NO,Model S,18,00014105,1 Year/12500 Mile/20000 km Service (Pre-paid Plan Only) (Add Necessary Parts and Labor Separately),Maintenance,0.15,0.15
NO,Model S,18,00014205,2 Year/25000 Mile/40000 km Service (Pre-paid Plan only),Maintenance,3.0,3.0
NO,Model S,18,00014305,3 Year/37500 Mile/60000 km Service (Pre-paid Plan Only) (Add Necessary Parts and Labor Separately),Maintenance,0.15,0.15
NO,Model S,18,00014405,4 Year/50000 Mile/80000 km Service (Pre-paid Plan Only),Maintenance,3.4,3.4
NO,Model S,18,00014505,5 Year/62500 Mile/100000 km Service (Pre-paid Plan Only) (Add Necessary Parts and Labor Separately),Maintenance,0.15,0.15
NO,Model S,18,00014705,6 Year/75000 Mile/120000 km Service (Pre-paid plan only),Maintenance,3.0,3.0
NO,Model S,18,00014805,7 Year/87500 Mile/140000 km Service (Pre-paid Plan Only) (Add Necessary Parts and Labor Separately),Maintenance,0.15,0.15
NO,Model S,18,00014905,8 Year/100000 Mile/160000 km Service (Pre-paid Plan Only),Maintenance,3.4,3.4
NO,Model S,18,00015005,9 Year/112500 Mile/180000 km Service (Pre-paid Plan Only) (Add Necessary Parts and Labor Separately),Maintenance,0.15,0.15
NO,Model S,18,00015205,10 Year/125000 Mile/200000 km Service (Pre-paid Plan Only),Maintenance,3.0,3.0
NO,Model S,18,00015305,11 Year/137500 Mile/220000 km Service (Pre-paid Plan Only) (Add Necessary Parts and Labor Separately),Maintenance,0.15,0.15
NO,Model S,18,00015405,12 Year/150000 Mile/240000 km Service (Pre-paid Plan Only),Maintenance,3.4,3.4
YES,Model S,18,00020003,Firmware Update,Over The Air,0.06,0.06
NO,Model S,18,00020006,Firmware Update - Comfort Package Retrofit,Retrofit,0.0,0.0
YES,Model S,18,00020007,Firmware Update - Garage,Update,0.05,0.05
YES,Model S,18,00020010,Remote – Known Characteristic of Current Firmware,Over The Air,0.25,0.25
YES,Model S,18,00020020,Remote – Over the Air Update,Over The Air,0.25,0.25
YES,Model S,18,00022008,User Data (Factory Reset),Restore,0.05,0.05
YES,Model S,18,00023003,Clear Filesystem Caches,Module Reset/Reflashed,0.05,0.05
YES,Model S,18,00030100,PDI (Without Test Drive),Inspection,0.12,0.12
YES,Model S,18,00030410,Vehicle Health Check,Inspection,1.5,1.5
NO,Model S,18,00030420,Four Wheel Check (on Lift),Test/Adjust,0.3,0.3
NO,Model S,18,00031600,Perform Periodisk Kontroll av Kjøretøy (PKK) – Norway,Test/Adjust,1.0,1.0
NO,Model S,18,00031700,Perform Etterkontroll Periodisk Kontroll av Kjøretøy (PKK) – Norway,Test/Adjust,0.4,0.4
YES,Model S,18,00032201,Loaner Registration Confirmation,Inspection,0.2,0.2
NO,Model S,18,00034300,TC support TAB Vehicle Configuration Change,Test/Adjust,0.2,0.2
YES,Model S,18,00040100,Perform Post-Repair Validation Test Drive,Test/Adjust,0.3,0.3
NO,Model S,18,00050300,OBD Connector (Retrofit),Retrofit,0.24,0.24
YES,Model S,18,00100004,General Diagnosis,General Diagnosis,0.5,0.5
YES,Model S,18,00100014,Diagnosis: Unable to Replicate Concern,General diagnosis conclusion,0.0,0.0
YES,Model S,18,00100024,Remote Diagnosis,Remote Diagnostics,0.3,0.3
YES,Model S,18,10000004,Adjustment: Body / Closure Components,Test/Adjust,0.4,0.4
YES,Model S,18,10010008,Tesla Body Repair - Miscellaneous Labor,Body Shop,0.0,0.0
YES,Model S,18,10010011,Tesla Body Repair - Structural,Body Shop,0.0,0.0
YES,Model S,18,10010012,Tesla Body Structural - Sheet Metal Quotation,Test/Adjust,0.6,0.6
